baseline,benchmark,mode,model,served_model_name,task_id,sample_id,compile_pass,sim_pass,final_pass,failure_category,prompt_hash,latency_seconds,completion_tokens,total_tokens,source_run_id
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob103_circuit2,0,True,True,True,passed,5e932dff8d32d70dccff3177c0e4ca87497a6b40e16ed269e628876072f9fc4f,10.678899701219052,707,1286,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob103_circuit2,1,True,False,False,simulation_failure,5e932dff8d32d70dccff3177c0e4ca87497a6b40e16ed269e628876072f9fc4f,0.9203062560409307,57,636,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob103_circuit2,2,True,True,True,passed,5e932dff8d32d70dccff3177c0e4ca87497a6b40e16ed269e628876072f9fc4f,17.246709901839495,1146,1725,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob103_circuit2,3,True,True,True,passed,5e932dff8d32d70dccff3177c0e4ca87497a6b40e16ed269e628876072f9fc4f,2.3991839569061995,155,734,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob103_circuit2,4,True,True,True,passed,5e932dff8d32d70dccff3177c0e4ca87497a6b40e16ed269e628876072f9fc4f,12.19916114397347,808,1387,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob103_circuit2,0,True,True,True,passed,5e932dff8d32d70dccff3177c0e4ca87497a6b40e16ed269e628876072f9fc4f,5.741123690735549,1096,1675,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob103_circuit2,1,True,True,True,passed,5e932dff8d32d70dccff3177c0e4ca87497a6b40e16ed269e628876072f9fc4f,4.220900991000235,802,1381,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob103_circuit2,2,True,True,True,passed,5e932dff8d32d70dccff3177c0e4ca87497a6b40e16ed269e628876072f9fc4f,6.874047953169793,1317,1896,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob103_circuit2,3,True,True,True,passed,5e932dff8d32d70dccff3177c0e4ca87497a6b40e16ed269e628876072f9fc4f,6.735847455915064,1283,1862,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob103_circuit2,4,True,True,True,passed,5e932dff8d32d70dccff3177c0e4ca87497a6b40e16ed269e628876072f9fc4f,6.862606669776142,1315,1894,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob104_mt2015_muxdff,0,True,False,False,simulation_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,6.72329374961555,142,497,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob104_mt2015_muxdff,1,True,False,False,simulation_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,5.785845695063472,128,483,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob104_mt2015_muxdff,2,False,False,False,compile_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,14.472441878169775,326,681,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob104_mt2015_muxdff,3,True,False,False,simulation_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,6.692350845783949,146,501,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob104_mt2015_muxdff,4,False,False,False,compile_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,10.546372985467315,226,581,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob104_mt2015_muxdff,0,False,False,False,compile_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,1.5573490401729941,89,419,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob104_mt2015_muxdff,1,False,False,False,compile_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,1.6965247374027967,97,427,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob104_mt2015_muxdff,2,False,False,False,compile_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,1.557704722508788,89,419,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob104_mt2015_muxdff,3,False,False,False,compile_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,1.6271008644253016,93,423,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob104_mt2015_muxdff,4,True,False,False,simulation_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,1.5573751265183091,89,419,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob104_mt2015_muxdff,0,False,False,False,compile_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,0.5617044400423765,89,419,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob104_mt2015_muxdff,1,False,False,False,compile_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,0.5617846888490021,89,419,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob104_mt2015_muxdff,2,False,False,False,compile_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,0.5624458836391568,89,419,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob104_mt2015_muxdff,3,False,False,False,compile_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,0.5628678030334413,89,419,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob104_mt2015_muxdff,4,False,False,False,compile_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,0.5627539898268878,89,419,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob104_mt2015_muxdff,0,True,False,False,simulation_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,11.620565039105713,764,1110,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob104_mt2015_muxdff,1,True,False,False,simulation_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,1.6481794542632997,104,450,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob104_mt2015_muxdff,2,True,False,False,simulation_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,1.7985686673782766,114,460,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob104_mt2015_muxdff,3,True,False,False,simulation_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,1.402005290146917,89,435,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob104_mt2015_muxdff,4,True,False,False,simulation_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,1.9367564227432013,124,470,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob104_mt2015_muxdff,0,False,False,False,compile_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,0.7474108976311982,137,483,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob104_mt2015_muxdff,1,False,False,False,compile_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,1.1776322568766773,221,567,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob104_mt2015_muxdff,2,True,False,False,simulation_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,5.635275949258357,1086,1432,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob104_mt2015_muxdff,3,True,False,False,simulation_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,4.181871313601732,804,1150,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob104_mt2015_muxdff,4,False,False,False,compile_failure,d9b32b5945a561cc1ad58c507de8bd696b3627825084cfeee48306ce15808fdd,0.7369272699579597,135,481,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob105_rotate100,0,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,12.743343569338322,269,644,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob105_rotate100,1,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,11.513613223098218,246,621,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob105_rotate100,2,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,10.249981373548508,230,605,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob105_rotate100,3,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,10.753293816000223,240,615,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob105_rotate100,4,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,11.786877279169858,269,644,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob105_rotate100,0,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,2.8630680246278644,164,515,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob105_rotate100,1,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,2.793042678385973,160,511,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob105_rotate100,2,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,2.7235632110387087,156,507,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob105_rotate100,3,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,2.7239195154979825,156,507,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob105_rotate100,4,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,2.8628937294706702,164,515,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob105_rotate100,0,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,1.1663465979509056,187,538,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob105_rotate100,1,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,1.192795482929796,191,542,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob105_rotate100,2,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,1.1483943318016827,184,535,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob105_rotate100,3,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,1.1917834128253162,191,542,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob105_rotate100,4,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,1.192128036171198,191,542,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob105_rotate100,0,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,4.118904839269817,269,636,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob105_rotate100,1,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,3.0442944928072393,199,566,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob105_rotate100,2,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,4.2816983461380005,279,646,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob105_rotate100,3,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,3.0758485412225127,199,566,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob105_rotate100,4,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,3.072323563043028,199,566,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob105_rotate100,0,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,1.1944344979710877,224,591,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob105_rotate100,1,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,1.1856014649383724,222,589,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob105_rotate100,2,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,1.0697322329506278,200,567,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob105_rotate100,3,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,1.2162575153633952,228,595,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob105_rotate100,4,True,True,True,passed,47b98b40ca84bbab53f72db13440cf47f126542b519ec734aa491d860014a2e5,1.0706185512244701,200,567,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob106_always_nolatches,0,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,9.660282395780087,205,533,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob106_always_nolatches,1,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,9.110192536376417,205,533,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob106_always_nolatches,2,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,9.890555982477963,220,548,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob106_always_nolatches,3,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,10.19889555964619,226,554,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob106_always_nolatches,4,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,9.042229265905917,204,532,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob106_always_nolatches,0,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,1.9228293737396598,109,430,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob106_always_nolatches,1,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,1.974903886206448,113,434,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob106_always_nolatches,2,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,1.974204320460558,113,434,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob106_always_nolatches,3,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,1.904968922957778,109,430,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob106_always_nolatches,4,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,1.9745708331465721,113,434,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob106_always_nolatches,0,False,False,False,compile_failure,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,1.9130605519749224,306,627,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob106_always_nolatches,1,False,False,False,compile_failure,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,1.9076324282214046,308,629,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob106_always_nolatches,2,False,False,False,compile_failure,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,1.9077847762964666,308,629,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob106_always_nolatches,3,False,False,False,compile_failure,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,1.9077950627543032,308,629,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob106_always_nolatches,4,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,0.7296734852716327,117,438,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob106_always_nolatches,0,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,1.9987719268538058,128,458,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob106_always_nolatches,1,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,2.0170515426434577,128,458,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob106_always_nolatches,2,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,1.928037126082927,123,453,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob106_always_nolatches,3,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,2.002945546992123,127,457,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-27b,qwen36-27b,Prob106_always_nolatches,4,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,1.8981242459267378,122,452,verilogeval_pass5_qwen36_27b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob106_always_nolatches,0,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,0.9418835951946676,172,502,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob106_always_nolatches,1,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,0.8999677058309317,167,497,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob106_always_nolatches,2,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,0.8778545958921313,163,493,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob106_always_nolatches,3,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,1.3586739958263934,256,586,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,qwen36-35b-a3b,qwen36-35b-a3b,Prob106_always_nolatches,4,True,True,True,passed,e9b6ba3d09813ad081b8fa59bc793538a3a9c871db9847cf170967f72d303dd6,0.6548650269396603,119,449,verilogeval_pass5_qwen36_35b_a3b
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob107_fsm1s,0,True,True,True,passed,262a31afdb367c028d7a320338c46b7f07ed0eb40dc52a49e5d374770cc7940e,12.552910597994924,277,502,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob107_fsm1s,1,True,True,True,passed,262a31afdb367c028d7a320338c46b7f07ed0eb40dc52a49e5d374770cc7940e,17.275995695963502,381,606,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob107_fsm1s,2,True,True,True,passed,262a31afdb367c028d7a320338c46b7f07ed0eb40dc52a49e5d374770cc7940e,12.342583427205682,277,502,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob107_fsm1s,3,True,False,False,simulation_failure,262a31afdb367c028d7a320338c46b7f07ed0eb40dc52a49e5d374770cc7940e,17.88825943041593,392,617,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,deepseek-coder-v2-lite-instruct,deepseek-coder-v2-lite,Prob107_fsm1s,4,True,True,True,passed,262a31afdb367c028d7a320338c46b7f07ed0eb40dc52a49e5d374770cc7940e,12.475094613619149,277,502,verilogeval_pass5_deepseek_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob107_fsm1s,0,True,False,False,simulation_failure,262a31afdb367c028d7a320338c46b7f07ed0eb40dc52a49e5d374770cc7940e,4.04509337246418,232,451,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob107_fsm1s,1,True,False,False,simulation_failure,262a31afdb367c028d7a320338c46b7f07ed0eb40dc52a49e5d374770cc7940e,4.114737822674215,236,455,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob107_fsm1s,2,True,False,False,simulation_failure,262a31afdb367c028d7a320338c46b7f07ed0eb40dc52a49e5d374770cc7940e,4.183969591744244,240,459,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob107_fsm1s,3,True,False,False,simulation_failure,262a31afdb367c028d7a320338c46b7f07ed0eb40dc52a49e5d374770cc7940e,5.488369670696557,315,534,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen25-coder-32b,qwen25-coder-32b,Prob107_fsm1s,4,True,False,False,simulation_failure,262a31afdb367c028d7a320338c46b7f07ed0eb40dc52a49e5d374770cc7940e,4.324414533562958,248,467,verilogeval_pass5_qwen25_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob107_fsm1s,0,True,False,False,simulation_failure,262a31afdb367c028d7a320338c46b7f07ed0eb40dc52a49e5d374770cc7940e,1.3876698650419712,223,442,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob107_fsm1s,1,True,True,True,passed,262a31afdb367c028d7a320338c46b7f07ed0eb40dc52a49e5d374770cc7940e,1.6722707939334214,269,488,verilogeval_pass5_qwen3_coder
baseline_v0_1,verilogeval,pass5,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b,Prob107_fsm1s,2,True,False,False,simulation_failure,262a31afdb367c028d7a320338c46b7f07ed0eb40dc52a49e5d374770cc7940e,1.635393646080047,263,482,verilogeval_pass5_qwen3_coder
