baseline,benchmark,mode,task_id,model,sample_id,final_pass,compile_pass,sim_pass,failure_category,source_results_path
baseline_v0_1,verilogeval,pass5,Prob119_fsm3,qwen36-35b-a3b,1,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob119_fsm3,qwen36-35b-a3b,2,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob119_fsm3,qwen36-35b-a3b,3,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob119_fsm3,qwen36-35b-a3b,4,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,deepseek-coder-v2-lite-instruct,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,deepseek-coder-v2-lite-instruct,1,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,deepseek-coder-v2-lite-instruct,2,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,deepseek-coder-v2-lite-instruct,3,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,deepseek-coder-v2-lite-instruct,4,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,qwen25-coder-32b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,qwen25-coder-32b,1,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,qwen25-coder-32b,2,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,qwen25-coder-32b,3,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,qwen25-coder-32b,4,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,qwen3-coder-30b-a3b-instruct,1,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,qwen3-coder-30b-a3b-instruct,2,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,qwen3-coder-30b-a3b-instruct,3,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,qwen3-coder-30b-a3b-instruct,4,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,qwen36-27b,1,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,qwen36-27b,2,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,qwen36-27b,3,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,qwen36-27b,4,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,qwen36-35b-a3b,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,qwen36-35b-a3b,1,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,qwen36-35b-a3b,2,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,qwen36-35b-a3b,3,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob120_fsm3s,qwen36-35b-a3b,4,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,deepseek-coder-v2-lite-instruct,1,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,deepseek-coder-v2-lite-instruct,2,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,deepseek-coder-v2-lite-instruct,3,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,deepseek-coder-v2-lite-instruct,4,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,qwen25-coder-32b,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,qwen25-coder-32b,1,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,qwen25-coder-32b,2,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,qwen25-coder-32b,3,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,qwen25-coder-32b,4,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,qwen3-coder-30b-a3b-instruct,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,qwen3-coder-30b-a3b-instruct,1,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,qwen3-coder-30b-a3b-instruct,2,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,qwen3-coder-30b-a3b-instruct,3,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,qwen3-coder-30b-a3b-instruct,4,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,qwen36-27b,1,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,qwen36-27b,2,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,qwen36-27b,3,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,qwen36-27b,4,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,qwen36-35b-a3b,1,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,qwen36-35b-a3b,2,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,qwen36-35b-a3b,3,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob121_2014_q3bfsm,qwen36-35b-a3b,4,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,deepseek-coder-v2-lite-instruct,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,deepseek-coder-v2-lite-instruct,1,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,deepseek-coder-v2-lite-instruct,2,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,deepseek-coder-v2-lite-instruct,3,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,deepseek-coder-v2-lite-instruct,4,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,qwen25-coder-32b,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,qwen25-coder-32b,1,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,qwen25-coder-32b,2,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,qwen25-coder-32b,3,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,qwen25-coder-32b,4,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,qwen3-coder-30b-a3b-instruct,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,qwen3-coder-30b-a3b-instruct,1,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,qwen3-coder-30b-a3b-instruct,2,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,qwen3-coder-30b-a3b-instruct,3,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,qwen3-coder-30b-a3b-instruct,4,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,qwen36-27b,1,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,qwen36-27b,2,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,qwen36-27b,3,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,qwen36-27b,4,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,qwen36-35b-a3b,1,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,qwen36-35b-a3b,2,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,qwen36-35b-a3b,3,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob122_kmap4,qwen36-35b-a3b,4,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,deepseek-coder-v2-lite-instruct,1,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,deepseek-coder-v2-lite-instruct,2,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,deepseek-coder-v2-lite-instruct,3,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,deepseek-coder-v2-lite-instruct,4,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,qwen25-coder-32b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,qwen25-coder-32b,1,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,qwen25-coder-32b,2,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,qwen25-coder-32b,3,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,qwen25-coder-32b,4,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,qwen3-coder-30b-a3b-instruct,1,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,qwen3-coder-30b-a3b-instruct,2,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,qwen3-coder-30b-a3b-instruct,3,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,qwen3-coder-30b-a3b-instruct,4,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,qwen36-27b,1,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,qwen36-27b,2,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,qwen36-27b,3,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,qwen36-27b,4,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,qwen36-35b-a3b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,qwen36-35b-a3b,1,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,qwen36-35b-a3b,2,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,qwen36-35b-a3b,3,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob123_bugs_addsubz,qwen36-35b-a3b,4,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,deepseek-coder-v2-lite-instruct,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,deepseek-coder-v2-lite-instruct,1,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,deepseek-coder-v2-lite-instruct,2,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,deepseek-coder-v2-lite-instruct,3,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,deepseek-coder-v2-lite-instruct,4,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,qwen25-coder-32b,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,qwen25-coder-32b,1,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,qwen25-coder-32b,2,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,qwen25-coder-32b,3,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,qwen25-coder-32b,4,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,qwen3-coder-30b-a3b-instruct,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,qwen3-coder-30b-a3b-instruct,1,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,qwen3-coder-30b-a3b-instruct,2,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,qwen3-coder-30b-a3b-instruct,3,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,qwen3-coder-30b-a3b-instruct,4,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,qwen36-27b,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,qwen36-27b,1,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,qwen36-27b,2,False,False,False,code_extraction_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,qwen36-27b,3,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,qwen36-27b,4,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,qwen36-35b-a3b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,qwen36-35b-a3b,1,False,False,False,code_extraction_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,qwen36-35b-a3b,2,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,qwen36-35b-a3b,3,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob124_rule110,qwen36-35b-a3b,4,False,False,False,code_extraction_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,deepseek-coder-v2-lite-instruct,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,deepseek-coder-v2-lite-instruct,1,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,deepseek-coder-v2-lite-instruct,2,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,deepseek-coder-v2-lite-instruct,3,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,deepseek-coder-v2-lite-instruct,4,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,qwen25-coder-32b,0,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,qwen25-coder-32b,1,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,qwen25-coder-32b,2,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,qwen25-coder-32b,3,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,qwen25-coder-32b,4,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,qwen3-coder-30b-a3b-instruct,0,False,False,False,code_extraction_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,qwen3-coder-30b-a3b-instruct,1,False,False,False,code_extraction_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,qwen3-coder-30b-a3b-instruct,2,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,qwen3-coder-30b-a3b-instruct,3,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,qwen3-coder-30b-a3b-instruct,4,False,True,False,simulation_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,qwen36-27b,0,False,False,False,code_extraction_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,qwen36-27b,1,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,qwen36-27b,2,False,False,False,code_extraction_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,qwen36-27b,3,False,False,False,code_extraction_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,qwen36-27b,4,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,qwen36-35b-a3b,0,False,False,False,code_extraction_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,qwen36-35b-a3b,1,False,False,False,code_extraction_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,qwen36-35b-a3b,2,False,False,False,code_extraction_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,qwen36-35b-a3b,3,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob125_kmap3,qwen36-35b-a3b,4,False,False,False,code_extraction_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob126_circuit6,deepseek-coder-v2-lite-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob126_circuit6,deepseek-coder-v2-lite-instruct,1,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob126_circuit6,deepseek-coder-v2-lite-instruct,2,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob126_circuit6,deepseek-coder-v2-lite-instruct,3,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob126_circuit6,deepseek-coder-v2-lite-instruct,4,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob126_circuit6,qwen25-coder-32b,0,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob126_circuit6,qwen25-coder-32b,1,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob126_circuit6,qwen25-coder-32b,2,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob126_circuit6,qwen25-coder-32b,3,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob126_circuit6,qwen25-coder-32b,4,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob126_circuit6,qwen3-coder-30b-a3b-instruct,0,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob126_circuit6,qwen3-coder-30b-a3b-instruct,1,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob126_circuit6,qwen3-coder-30b-a3b-instruct,2,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob126_circuit6,qwen3-coder-30b-a3b-instruct,3,False,False,False,compile_failure,artifacts/baseline_v0.2/per_task_results.jsonl
baseline_v0_1,verilogeval,pass5,Prob126_circuit6,qwen3-coder-30b-a3b-instruct,4,True,True,True,passed,artifacts/baseline_v0.2/per_task_results.jsonl
